roomID,roomName,capacity,buildingID,buildingID_exists
2688,HA4 5,75,878,0
2689,SWB1 6,175,211,0
2690,PA3 3,100,361,0
2691,CC7 3,100,890,0
2692,MAG4 5,200,501,0
2693,MASB7 5,125,971,0
2694,AG2 6,25,447,0
2695,CA2 6,25,258,0
2696,VWLH3 6,200,443,0
2697,CAPA2 4,25,162,0
2698,FV3 2,25,800,0
2699,PLH2 3,200,766,0
2700,CLH2 7,125,536,0
2701,MG2 4,175,208,0
2702,SC2 4,125,113,0
2703,MHEB3 5,125,144,0
2704,AV2 7,75,286,0
2705,CLWB1 4,25,436,0
2706,MASB4 6,50,484,0
2707,CAPC1 6,200,600,0
2708,AC1 9,125,356,0
2709,AC2 13,100,659,0
2710,HSB2 6,100,460,0
2711,CLC4 6,125,704,0
2712,PS3 2,200,859,0
2713,FH3 5,175,986,0
2714,AA3 5,75,276,0
2715,SNB4 2,100,491,0
2716,DWS2 6,75,448,0
2717,SG1 3,100,17,0
2718,HR3 3,200,660,0
2719,MAS2 4,100,393,0
2720,MASB7 6,75,971,0
2721,MV1 1,125,112,0
2722,DWWB4 4,150,738,0
2723,FS2 1,125,534,0
2724,CEB3 4,50,706,0
2725,IGNEB2 2,125,278,0
2726,MLH5 3,175,764,0
2727,MASB1 5,50,20,0
2728,MAB2 2,50,580,0
2729,CEB2 8,125,247,0
2730,CA2 7,100,258,0
2731,FWB7 5,75,775,0
2732,MHNB3 3,200,642,0
2733,JAL4 2,25,541,0
2734,MALH1 2,25,152,0
2735,DWWB2 6,175,335,0
2736,SC3 6,150,581,0
2737,AB1 7,200,1,0
2738,EG2 3,75,198,0
2739,EC1 7,125,111,0
2740,DWWB4 5,175,738,0
2741,AV1 8,125,257,0
2742,CAPC1 7,100,600,0
2743,CAPEB6 3,175,643,0
2744,FSB4 6,150,685,0
2745,MAL1 2,175,98,0
2746,SLH3 4,100,483,0
2747,SSB2 4,100,911,0
2748,SNB2 7,25,332,0
2749,HA4 6,150,878,0
2750,PWB2 5,200,365,0
2751,CMNB2 2,100,777,0
2752,SS2 4,150,545,0
2753,IGNLH3 6,100,504,0
2754,VWC2 7,25,441,0
2755,CEB3 5,50,706,0
2756,CAPB1 3,75,105,0
2757,DPB1 3,175,236,0
2758,CLB3 3,25,887,0
2759,JAL2 6,200,209,0
2760,AA1 12,50,422,0
2761,CAPB1 4,200,105,0
2762,CMWB4 4,75,735,0
2763,DWNB2 4,100,226,0
2764,FC2 6,150,223,0
2765,MHEB2 7,25,99,0
2766,VWG2 1,25,262,0
2767,DPEB1 4,175,940,0
2768,CLNB2 7,125,123,0
2769,AB2 4,200,658,0
2770,IGNS3 4,100,914,0
2771,CMLH1 4,150,95,0
2772,MA7 2,100,945,0
2773,CAPC3 8,50,626,0
2774,CMLH1 5,125,95,0
2775,PC6 6,100,810,0
2776,HNB1 4,200,45,0
2777,HC2 7,125,705,0
2778,MV2 4,75,554,0
2779,DWV2 2,25,673,0
2780,MHR4 3,200,948,0
2781,MNB2 3,100,836,0
2782,JAC5 5,175,814,0
2783,CAPEB8 2,150,908,0
2784,CAPNB1 5,50,102,0
2785,SC2 5,100,515,0
2786,AS3 8,125,947,0
2787,MA1 5,175,0,0
2788,CMG1 3,150,713,0
2789,SB4 4,150,957,0
2790,ALH7 2,200,771,0
2791,DPS1 2,75,569,0
2792,MAC1 4,50,27,0
2793,MHNB3 4,25,642,0
2794,MV3 3,125,683,0
2795,CMS1 2,75,197,0
2796,MHL5 2,75,842,0
2797,CMNB1 1,25,239,0
2798,CSB2 3,75,750,0
2799,MAL2 2,100,200,0
2800,VWWB2 5,75,202,0
2801,ES2 5,200,302,0
2802,MHA1 5,200,62,0
2803,AWB1 5,75,231,0
2804,ANB1 9,50,32,0
2805,HC2 8,100,743,0
2806,CSB1 4,125,375,0
2807,ASB4 5,175,854,0
2808,CA1 4,50,157,0
2809,CAPR4 3,75,853,0
2810,DPV1 3,175,485,0
2811,MHB1 4,75,7,0
2812,MHL3 7,25,383,0
2813,SS2 5,75,545,0
2814,DPLH3 8,175,700,0
2815,EC1 8,50,111,0
2816,HL5 2,75,782,0
2817,FV1 4,50,216,0
2818,CA1 5,175,157,0
2819,EC1 9,175,111,0
2820,IGNB3 7,75,234,0
2821,HL2 2,150,272,0
2822,MB4 3,200,907,0
2823,CML1 3,100,161,0
2824,CWB4 4,200,976,0
2825,ELH3 7,75,435,0
2826,MHH2 3,200,625,0
2827,MAC4 8,150,285,0
2828,MHSB3 2,100,266,0
2829,MHR4 4,25,948,0
2830,MAL2 3,175,200,0
2831,ES2 6,175,302,0
2832,MH3 3,200,791,0
2833,CMS5 4,50,949,0
2834,DWA4 2,50,895,0
2835,PB3 1,75,815,0
2836,MHV3 4,25,922,0
2837,DWSB1 2,50,235,0
2838,MA3 2,200,573,0
2839,VWG3 3,75,404,0
2840,DWB1 2,75,54,0
2841,MHA4 3,100,551,0
2842,MWB3 3,75,818,0
2843,FG2 3,25,246,0
2844,VWWB3 4,50,520,0
2845,CEB2 9,50,247,0
2846,IGNC2 4,50,347,0
2847,CAPV1 4,125,265,0
2848,AG1 9,75,340,0
2849,AA6 3,75,847,0
2850,HNB1 5,175,45,0
2851,CC4 3,100,502,0
2852,MEB1 9,100,143,0
2853,CLSB3 4,50,715,0
2854,CLC3 3,75,530,0
2855,EA3 3,200,639,0
2856,CV1 1,175,73,0
2857,DWWB4 6,50,738,0
2858,SS4 1,150,755,0
2859,AA4 6,75,471,0
2860,DPS3 3,125,697,0
2861,HC3 5,150,867,0
2862,MAA1 6,25,30,0
2863,SC4 2,25,783,0
2864,VWNB1 5,25,798,0
2865,CLSB5 4,25,793,0
2866,JAH5 3,25,883,0
2867,AB1 8,150,85,0
2868,VWG1 2,50,168,0
2869,CLEB2 4,100,84,0
2870,CLS2 3,50,492,0
2871,IGNH2 5,150,449,0
2872,CAPG1 2,25,58,0
2873,VWV4 3,75,736,0
2874,PA3 4,150,361,0
2875,VWSB2 4,50,388,0
2876,AS5 3,125,813,0
2877,ALH6 6,125,770,0
2878,CWB2 2,75,267,0
2879,DPL2 4,75,87,0
2880,DPV2 3,200,614,0
2881,FR2 2,200,294,0
2882,FS2 2,50,534,0
2883,MAC2 7,75,154,0
2884,SS5 5,125,844,0
2885,VWS2 4,25,513,0
2886,MSB2 3,175,321,0
2887,CG1 6,25,480,0
2888,CAPNB4 6,175,519,0
2889,AEB2 7,25,478,0
2890,HNB1 6,25,45,0
2891,MHEB1 3,125,2,0
2892,MB4 4,100,907,0
2893,CL1 4,150,386,0
2894,DPH9 4,150,651,0
2895,CLNB1 4,150,90,0
2896,PNB3 5,125,741,0
2897,CLEB3 3,75,542,0
2898,MASB3 3,175,414,0
2899,IGNV2 2,50,576,0
2900,MASB2 4,175,241,0
2901,MALH1 3,125,152,0
2902,AC2 14,100,523,0
2903,IGNS1 5,150,329,0
2904,FWB5 3,25,677,0
2905,HC1 5,125,374,0
2906,MB2 2,75,841,0
2907,MV4 2,175,803,0
2908,DPC2 7,25,747,0
2909,HV1 5,25,565,0
2910,FC6 3,200,640,0
2911,DWB1 3,175,54,0
2912,CLA1 4,100,212,0
2913,MB1 2,200,420,0
2914,IGNH4 2,150,632,0
2915,IGNV3 8,25,805,0
2916,VWWB4 5,75,790,0
2917,DPSB2 2,50,128,0
2918,MHA1 6,125,62,0
2919,MHS2 5,25,821,0
2920,MHR5 7,50,950,0
2921,DWH6 2,175,886,0
2922,CA2 8,50,258,0
2923,SSB2 5,25,911,0
2924,CWB2 3,125,267,0
2925,MA8 2,75,985,0
2926,CAPEB4 1,200,560,0
2927,AC3 8,100,510,0
2928,AC3 9,100,528,0
2929,VWC2 8,100,387,0
2930,JAL4 3,50,541,0
2931,FSB3 5,125,409,0
2932,JAR1 5,75,248,0
2933,SR2 5,50,689,0
2934,MHEB3 6,175,144,0
2935,DWR4 3,125,633,0
2936,HC2 9,75,743,0
2937,FS2 3,125,534,0
2938,DPH5 3,125,417,0
2939,CAPA2 5,25,162,0
2940,JAR1 6,175,248,0
2941,CAPB4 5,75,774,0
2942,FL1 3,175,377,0
2943,FR1 2,50,219,0
2944,CAPC3 9,125,317,0
2945,CLEB2 5,200,84,0
2946,CMNB3 5,25,894,0
2947,MB2 3,175,841,0
2948,CAPH2 2,175,298,0
2949,CLL1 3,150,160,0
2950,SC6 4,150,968,0
2951,FWB7 6,125,775,0
2952,CLB3 4,25,887,0
2953,CC1 4,175,191,0
2954,MAR5 4,100,807,0
2955,DWWB4 7,150,738,0
2956,ANB3 4,75,348,0
2957,CMEB4 6,100,300,0
2958,MAL7 5,25,982,0
2959,ES3 7,50,684,0
2960,HR2 2,175,481,0
2961,VWC1 4,175,315,0
2962,MAG6 2,125,811,0
2963,JAH5 4,125,883,0
2964,EV2 2,25,525,0
2965,VWWB4 6,100,790,0
2966,AB3 10,50,748,0
2967,FL1 4,100,377,0
2968,DPS1 3,75,569,0
2969,CNB7 3,125,850,0
2970,MS1 6,75,339,0
2971,MAS3 6,25,476,0
2972,SR2 6,150,689,0
2973,JAC1 7,125,38,0
2974,CC6 3,25,703,0
2975,MALH2 6,125,873,0
2976,DPLH1 2,100,244,0
2977,AR1 8,100,938,0
2978,CLS1 5,150,213,0
2979,EG2 4,125,198,0
2980,HS1 3,150,601,0
2981,SB3 5,50,904,0
2982,VWG3 4,100,404,0
2983,PSB2 4,75,826,0
2984,DWSB3 5,50,825,0
2985,FA2 5,50,92,0
2986,DPR1 5,200,728,0
2987,FNB2 2,200,538,0
2988,DWWB4 8,50,738,0
2989,CLL3 2,25,557,0
2990,CMC1 10,100,621,0
2991,FG2 4,50,246,0
2992,JAWB2 8,100,646,0
2993,IGNLH3 7,100,504,0
2994,MAA2 3,175,137,0
2995,AC2 15,150,659,0
2996,AWB1 6,25,231,0
2997,CML4 2,175,903,0
2998,MB3 4,25,875,0
2999,DPC5 4,50,740,0
3000,DWV5 3,50,979,0
3001,DPEB1 5,200,940,0
3002,FWB8 6,150,776,0
3003,VWC3 4,50,398,0
3004,AV3 3,175,472,0
3005,DPSB8 3,25,797,0
3006,IGNG1 4,75,10,0
3007,CLS1 6,25,213,0
3008,DWC3 2,25,830,0
3009,CAPC1 8,50,600,0
3010,CLB1 2,175,342,0
3011,FG1 4,75,114,0
3012,CAPEB7 1,25,857,0
3013,AA2 6,175,250,0
3014,VWL4 4,200,341,0
3015,FH2 2,200,652,0
3016,SG3 4,125,270,0
3017,MHL5 3,50,842,0
3018,CLNB3 2,175,983,0
3019,AR1 9,25,938,0
3020,CML4 3,100,903,0
3021,AC1 10,150,401,0
3022,MEB4 4,150,624,0
3023,MAA2 4,25,137,0
3024,DPNB1 4,125,78,0
3025,MAEB4 2,50,618,0
3026,DPWB2 3,50,827,0
3027,DPR2 6,125,891,0
3028,EC1 10,125,111,0
3029,AWB1 7,100,231,0
3030,SL1 4,200,406,0
3031,MEB2 4,25,351,0
3032,CAPC1 9,75,600,0
3033,CAPB4 6,175,774,0
3034,DWB2 3,75,199,0
3035,PA5 3,75,834,0
3036,VWEB5 3,100,964,0
3037,CMC1 11,75,621,0
3038,MA2 2,100,75,0
3039,VWA4 4,125,462,0
3040,DPWB1 3,150,343,0
3041,HC1 6,50,428,0
3042,EA1 4,125,94,0
3043,AEB2 8,25,956,0
3044,CMSB1 3,125,712,0
3045,AS1 4,175,133,0
3046,JAV3 2,25,963,0
3047,MHWB4 6,150,849,0
3048,CAPB3 7,25,645,0
3049,HG1 2,150,796,0
3050,HEB1 1,200,243,0
3051,PSB3 2,175,958,0
3052,IGNG3 2,175,438,0
3053,CMLH3 4,25,989,0
3054,MC2 7,50,531,0
3055,AEB1 8,75,119,0
3056,CLWB1 5,25,436,0
3057,FA4 1,25,961,0
3058,MWB4 2,100,966,0
3059,DWA4 3,25,895,0
3060,SLH4 3,100,532,0
3061,EA2 4,175,369,0
3062,ESB3 6,50,407,0
3063,EC3 2,25,837,0
3064,IGNEB3 3,75,395,0
3065,MAH4 3,200,701,0
3066,VWV1 4,150,74,0
3067,AV4 9,100,962,0
3068,CAPNB1 6,75,102,0
3069,CMV4 5,100,786,0
3070,MAV1 2,150,260,0
3071,HA2 2,25,364,0
3072,EC3 3,175,837,0
3073,MAEB3 3,75,521,0
3074,JAC3 5,50,446,0
3075,VWA5 2,200,497,0
3076,ML1 2,75,434,0
3077,DPNB4 3,100,636,0
3078,CLWB2 3,125,537,0
3079,CAPL1 2,25,297,0
3080,DWNB1 6,100,118,0
3081,CAPLH2 3,25,311,0
3082,MAL6 2,200,812,0
3083,VWNB1 6,100,798,0
3084,MAC3 7,125,350,0
3085,HEB1 2,200,243,0
3086,JAH5 5,75,883,0
3087,DPH5 4,25,417,0
3088,AS2 4,100,217,0
3089,HR3 4,150,660,0
3090,MHSB5 2,50,629,0
3091,DWB1 4,50,54,0
3092,MV3 4,150,683,0
3093,VWA4 5,25,462,0
3094,PS2 5,25,620,0
3095,CAPNB4 7,150,519,0
3096,AB2 5,50,578,0
3097,CR1 8,125,822,0
3098,IGNNB2 2,75,292,0
3099,SB4 5,25,957,0
3100,DWV3 1,200,731,0
3101,IGNLH1 6,75,261,0
3102,JAR2 2,175,412,0
3103,JAEB2 8,175,785,0
3104,CC7 4,125,890,0
3105,CNB7 4,200,850,0
3106,CAPEB1 2,125,91,0
3107,IGNEB1 2,150,148,0
3108,SB2 3,175,593,0
3109,FH2 3,100,652,0
3110,HSB1 4,150,150,0
3111,AB2 6,50,578,0
3112,DPB2 2,25,301,0
3113,VWWB4 7,125,790,0
3114,JAC2 8,100,583,0
3115,CWB4 5,75,976,0
3116,SSB2 6,100,911,0
3117,CMH1 4,75,110,0
3118,PS3 3,100,859,0
3119,DPB2 3,75,301,0
3120,PC5 3,175,794,0
3121,CAPEB3 4,25,413,0
3122,DPH5 5,25,417,0
3123,IGNH3 3,200,571,0
3124,DPH2 2,175,158,0
3125,EG6 2,50,655,0
3126,CLH2 8,175,468,0
3127,MHA5 3,25,995,0
3128,CMWB2 6,200,657,0
3129,EWB1 4,100,178,0
3130,MHC1 5,100,316,0
3131,SLH4 4,100,532,0
3132,CNB3 7,150,333,0
3133,CC5 3,100,665,0
3134,IGNR4 3,75,920,0
3135,DWV2 3,25,673,0
3136,PEB2 4,125,856,0
3137,AA6 4,25,847,0
3138,FC7 6,150,918,0
3139,CLNB3 3,175,983,0
3140,CAPEB8 3,50,908,0
3141,CLC2 9,175,145,0
3142,PC2 6,25,349,0
3143,IGNEB4 1,75,562,0
3144,CLC1 8,150,415,0
3145,CLL3 3,75,557,0
3146,CH4 3,125,444,0
3147,CMLH1 6,175,95,0
3148,ER4 3,175,586,0
3149,AS2 5,175,352,0
3150,CAPB3 8,50,645,0
3151,MA7 3,100,945,0
3152,IGNB1 3,200,15,0
3153,DPV3 4,175,828,0
3154,ER2 1,75,100,0
3155,MHB2 2,100,784,0
3156,PSB2 5,150,826,0
3157,CAPLH3 3,150,585,0
3158,MA7 4,50,945,0
3159,AV1 9,100,257,0
3160,CLS4 2,125,795,0
3161,FL2 5,75,408,0
3162,FG2 5,125,246,0
3163,VWNB3 2,125,870,0
3164,IGNR2 3,25,641,0
3165,MB3 5,25,875,0
3166,CLC2 10,75,852,0
3167,JAH1 6,100,489,0
3168,AB1 9,25,1,0
3169,MV3 5,175,683,0
3170,DPV2 4,175,614,0
3171,CLEB5 3,175,929,0
3172,ER1 6,25,64,0
3173,AEB1 9,175,119,0
3174,SC2 6,100,515,0
3175,MH2 3,50,76,0
3176,ES3 8,100,684,0
3177,VWNB2 6,150,833,0
3178,IGNWB3 5,25,843,0
3179,IGNR1 3,50,49,0
3180,CAPH3 2,25,384,0
3181,CAPC3 10,125,626,0
3182,FC1 6,125,82,0
3183,MHR2 2,50,644,0
3184,HA4 7,150,878,0
3185,ANB2 5,200,55,0
3186,DPH5 6,75,417,0
3187,JAH5 6,100,883,0
3188,MAEB5 2,200,892,0
3189,CMWB2 7,175,657,0
3190,MHNB3 5,75,642,0
3191,ALH1 7,150,51,0
3192,CMEB2 3,125,225,0
3193,AA3 6,25,276,0
3194,CLB5 5,200,917,0
3195,DWR1 1,200,451,0
3196,FV2 4,125,613,0
3197,MAC5 6,75,400,0
3198,DPC1 4,200,59,0
3199,FEB6 4,75,906,0
3200,HC2 10,175,743,0
3201,AB3 11,175,781,0
3202,MLH4 4,75,687,0
3203,JAA1 2,75,610,0
3204,AS2 6,25,352,0
3205,AC4 5,50,568,0
3206,DWA3 2,200,763,0
3207,CLSB4 4,200,742,0
3208,DPL4 2,175,944,0
3209,MA7 5,25,945,0
3210,ES1 3,50,164,0
3211,AH4 4,125,787,0
3212,EG1 4,175,23,0
3213,HSB6 5,125,959,0
3214,MG1 11,100,68,0
3215,PNB2 7,100,203,0
3216,CAPSB2 3,100,464,0
3217,CAPEB1 3,75,91,0
3218,CMH5 5,150,977,0
3219,MAA3 1,75,366,0
3220,MAG2 4,150,207,0
3221,PR5 5,175,937,0
3222,EC1 11,200,111,0
3223,CLL3 4,50,557,0
3224,FLH2 7,25,475,0
3225,JAL2 7,75,209,0
3226,JAH3 3,50,694,0
3227,FS1 2,75,80,0
3228,MA1 6,175,0,0
3229,CLLH2 5,100,115,0
3230,AL1 8,175,768,0
3231,HEB1 3,150,243,0
3232,AWB1 8,200,135,0
3233,CLG2 5,150,507,0
3234,VWA1 2,50,385,0
3235,EH2 4,100,194,0
3236,CMS2 2,50,458,0
3237,CAPL2 3,125,912,0
3238,DWH3 5,125,314,0
3239,MAG5 1,25,606,0
3240,HC2 11,75,743,0
3241,HSB5 2,150,885,0
3242,ASB1 8,75,48,0
3243,CLV7 2,175,884,0
3244,DPB2 4,25,301,0
3245,MG3 3,50,996,0
3246,VWC2 9,125,441,0
3247,CLH1 9,25,291,0
3248,DWSB2 1,200,242,0
3249,JAL2 8,125,209,0
3250,MHR3 4,50,851,0
3251,ESB3 7,200,407,0
3252,PWB4 2,50,547,0
3253,CMS5 5,75,949,0
3254,HEB4 3,200,926,0
3255,SNB6 5,200,758,0
3256,MV3 6,75,683,0
3257,PR5 6,75,937,0
3258,MH2 4,25,76,0
3259,CAPR4 4,75,853,0
3260,CWB3 3,50,654,0
3261,PEB3 2,200,899,0
3262,CH7 3,75,915,0
3263,CMV1 2,100,104,0
3264,CWB2 4,175,267,0
3265,IGNC1 3,150,175,0
3266,FWB6 3,200,752,0
3267,MV4 3,200,803,0
3268,CMNB1 2,175,239,0
3269,CLB3 5,100,887,0
3270,DWA4 4,100,895,0
3271,CMS4 3,50,897,0
3272,FNB3 4,75,868,0
3273,SV2 3,150,556,0
3274,CLL2 3,25,418,0
3275,MWB1 4,100,346,0
3276,ER4 4,200,586,0
3277,MAL7 6,25,982,0
3278,IGNLH3 8,175,504,0
3279,JAR2 3,50,412,0
3280,CAPSB2 4,200,464,0
3281,IGNEB5 6,25,716,0
3282,JAR2 4,200,412,0
3283,MASB2 5,175,241,0
3284,CLC3 4,75,530,0
3285,FL3 2,25,880,0
3286,JAV1 3,25,373,0
3287,VWA1 3,75,385,0
3288,MHC1 6,75,86,0
3289,AS1 5,100,184,0
3290,MHR2 3,150,644,0
3291,DWWB2 7,75,335,0
3292,MHA2 3,175,88,0
3293,AS4 3,150,695,0
3294,IGNB1 4,150,15,0
3295,SS3 2,200,552,0
3296,HSB6 6,50,959,0
3297,CC6 4,125,703,0
3298,MASB3 4,75,414,0
3299,CSB2 4,50,750,0
3300,CAPB2 7,75,535,0
3301,VWV1 5,75,74,0
3302,DWWB2 8,175,335,0
3303,EV3 3,200,992,0
3304,MAR4 3,25,773,0
3305,ASB1 9,125,570,0
3306,PG2 3,175,240,0
3307,AH3 3,125,638,0
3308,HL6 5,25,802,0
3309,SG4 1,75,975,0
3310,AR1 10,25,129,0
3311,AG6 5,150,871,0
3312,AG5 4,25,817,0
3313,MLH6 9,100,974,0
3314,IGNC4 3,175,678,0
3315,DWA5 4,125,998,0
3316,CAPNB4 8,125,519,0
3317,MC4 4,75,663,0
3318,MHS1 3,150,305,0
3319,PV2 3,50,866,0
3320,CAPH4 3,50,662,0
3321,PC2 7,150,290,0
3322,VWA4 6,200,462,0
3323,MA8 3,25,985,0
3324,ANB2 6,200,711,0
3325,CAPA1 4,150,93,0
3326,MA7 6,75,945,0
3327,PG2 4,175,240,0
3328,CMS2 3,175,458,0
3329,JAH1 7,100,489,0
3330,SS3 3,75,552,0
3331,MHR1 6,200,26,0
3332,VWL3 4,175,281,0
3333,VWNB1 7,50,798,0
3334,FH3 6,50,986,0
3335,VWV4 4,200,736,0
3336,DWH5 2,200,506,0
3337,MAS2 5,75,393,0
3338,FG4 4,175,877,0
3339,CMLH2 3,200,517,0
3340,CMWB4 5,75,735,0
3341,CAPEB7 2,75,857,0
3342,FA3 7,100,327,0
3343,MHWB3 3,25,505,0
3344,CG3 2,150,809,0
3345,DPS3 4,25,697,0
3346,FL2 6,75,408,0
3347,JAL5 2,100,698,0
3348,FL1 5,25,377,0
3349,CMSB1 4,125,712,0
3350,SB3 6,25,904,0
3351,CLS3 4,150,679,0
3352,MAR4 4,175,773,0
3353,CML2 6,150,390,0
3354,MHSB6 3,200,702,0
3355,AG3 4,25,582,0
3356,SC1 9,50,31,0
3357,VWEB1 3,125,171,0
3358,DPR3 4,75,921,0
3359,DPSB8 4,150,797,0
3360,PS4 5,150,872,0
3361,MAV2 4,125,274,0
3362,IGNG2 4,175,186,0
3363,AA4 7,175,471,0
3364,MAL2 4,75,200,0
3365,PA3 5,125,361,0
3366,CAPA3 4,100,190,0
3367,JAR4 3,75,649,0
3368,CH6 5,125,699,0
3369,ASB3 2,175,808,0
3370,CNB7 5,100,850,0
3371,CLB3 6,100,887,0
3372,HWB1 1,50,559,0
3373,ANB3 5,175,348,0
3374,VWG1 3,125,168,0
3375,VWWB1 4,150,81,0
3376,CC1 5,150,191,0
3377,MAL5 4,200,739,0
3378,FC2 7,150,182,0
3379,VWC3 5,75,398,0
3380,AB4 5,75,991,0
3381,CAPEB3 5,100,413,0
3382,EL2 2,100,889,0
3383,MEB2 5,150,351,0
3384,CMV1 3,100,104,0
3385,MASB6 6,50,881,0
3386,MA3 3,175,573,0
3387,AC1 11,150,378,0
3388,MHR1 7,200,26,0
3389,MC2 8,125,531,0
3390,DWV5 4,175,979,0
3391,MB5 5,150,972,0
3392,CNB1 7,150,16,0
3393,CAPB4 7,200,774,0
3394,MH3 4,125,791,0
3395,SS5 6,125,844,0
3396,MC2 9,25,229,0
3397,EG2 5,125,198,0
3398,CAPEB6 4,50,643,0
3399,CAPNB8 5,50,898,0
3400,MHR4 5,50,948,0
3401,CG5 3,200,935,0
3402,FV2 5,200,613,0
3403,VWG1 4,25,168,0
3404,PNB2 8,150,203,0
3405,DWV1 5,100,595,0
3406,EL1 4,25,275,0
3407,MHA2 4,150,88,0
3408,JAC1 8,175,215,0
3409,DWH3 6,50,314,0
3410,CNB3 8,125,333,0
3411,CAPSB2 5,50,464,0
3412,ESB2 6,150,334,0
3413,MAG2 5,50,207,0
3414,DPA1 5,75,221,0
3415,HC1 7,100,374,0
3416,EC3 4,175,837,0
3417,CAPR2 4,50,487,0
3418,HEB1 4,175,243,0
3419,CMS2 4,150,458,0
3420,FWB1 3,25,46,0
3421,MAL7 7,125,982,0
3422,SG4 2,75,975,0
3423,CMG1 4,50,713,0
3424,PC2 8,50,290,0
3425,ENB1 3,150,36,0
3426,AA1 13,200,181,0
3427,VWA2 2,50,392,0
3428,CMSB1 5,200,712,0
3429,DWR2 7,25,574,0
3430,DPSB6 5,75,619,0
3431,FWB7 7,200,775,0
3432,PR1 4,125,6,0
3433,EA2 5,75,369,0
3434,PG2 5,150,240,0
3435,CLV4 5,75,411,0
3436,SSB2 7,75,911,0
3437,SB4 6,150,957,0
3438,ASB1 10,175,570,0
3439,MAV3 4,25,426,0
3440,ES4 5,150,978,0
3441,CLV7 3,175,884,0
3442,MAG6 3,200,811,0
3443,MHA4 4,200,551,0
3444,AV2 8,125,286,0
3445,JAH5 7,75,883,0
3446,HB1 5,200,141,0
3447,JAC4 7,150,723,0
3448,ENB2 1,150,522,0
3449,SNB6 6,125,758,0
3450,MV2 5,150,554,0
3451,CSB2 5,175,750,0
3452,EC2 8,150,987,0
3453,PB3 2,150,815,0
3454,MEB5 1,125,806,0
3455,FC2 8,75,182,0
3456,CAPLH2 4,50,311,0
3457,MHB3 2,50,990,0
3458,AV5 3,175,831,0
3459,AG1 10,25,340,0
3460,FSB1 3,25,139,0
3461,CML4 4,25,903,0
3462,MAH2 7,75,43,0
3463,DWNB3 5,125,820,0
3464,AS3 9,100,381,0
3465,CAPC1 10,100,600,0
3466,VWV1 6,100,74,0
3467,MSB1 2,50,134,0
3468,MWB3 4,150,818,0
3469,EL2 3,150,889,0
3470,CLLH1 3,100,70,0
3471,FC1 7,150,5,0
3472,ANB3 6,200,348,0
3473,DWC1 8,100,34,0
3474,CH5 2,175,648,0
3475,AC4 6,75,568,0
3476,JAL5 3,50,698,0
3477,PC2 9,125,290,0
3478,CLH1 10,175,291,0
3479,IGNEB3 4,200,395,0
3480,HB2 4,200,147,0
3481,FH3 7,100,986,0
3482,CLR2 2,200,433,0
3483,IGNR4 4,200,920,0
3484,VWV4 5,125,736,0
3485,AB2 7,175,658,0
3486,CMEB1 4,25,153,0
3487,MC1 4,150,132,0
3488,PV2 4,75,866,0
3489,ASB2 3,150,941,0
3490,FR2 3,100,294,0
3491,MB5 6,50,972,0
3492,FNB2 3,100,538,0
3493,PNB4 4,75,824,0
3494,SEB2 1,50,724,0
3495,CMH3 2,75,754,0
3496,EH2 5,50,194,0
3497,AR1 11,100,129,0
3498,CMC1 12,75,621,0
3499,PEB3 3,25,899,0
3500,IGNR2 4,125,641,0
3501,EA3 4,50,639,0
3502,MHL1 7,175,60,0
3503,MAC4 9,25,756,0
3504,FEB6 5,50,906,0
3505,SLH4 5,100,532,0
3506,DPH6 8,125,425,0
3507,MAG4 6,75,501,0
3508,MG2 5,200,208,0
3509,SEB1 5,25,353,0
3510,SS2 6,75,545,0
3511,JAEB2 9,200,785,0
3512,CAPEB3 6,50,413,0
3513,MHC3 3,200,681,0
3514,AA1 14,75,181,0
3515,DPR3 5,150,921,0
3516,SNB4 3,200,491,0
3517,FWB3 2,125,328,0
3518,MLH5 4,150,764,0
3519,IGNWB2 4,125,575,0
3520,ALH4 3,75,495,0
3521,VWSB2 5,75,388,0
3522,JAH5 8,25,883,0
3523,CNB3 9,75,333,0
3524,DWR4 4,50,633,0
3525,AC2 16,200,523,0
3526,PWB3 5,100,391,0
3527,DPC2 8,50,747,0
3528,AC1 12,25,401,0
3529,IGNEB4 2,75,562,0
3530,CMWB4 6,200,735,0
3531,CLNB3 4,50,983,0
3532,HR3 5,200,660,0
3533,CAPR1 3,50,179,0
3534,CLH2 9,100,468,0
3535,PNB2 9,200,203,0
3536,MEB5 2,100,806,0
3537,MHR4 6,75,948,0
3538,DWV5 5,25,979,0
3539,CNB3 10,75,333,0
3540,JAL1 2,75,176,0
3541,MANB2 5,100,590,0
3542,SNB6 7,175,758,0
3543,SLH6 1,75,902,0
3544,ES4 6,50,978,0
3545,CSB2 6,175,750,0
3546,MWB3 5,150,818,0
3547,DWV2 4,50,673,0
3548,EG6 3,125,655,0
3549,MASB2 6,75,241,0
3550,DWSB2 2,75,242,0
3551,SNB2 8,150,332,0
3552,CMWB3 4,100,719,0
3553,ASB3 3,100,808,0
3554,FA3 8,125,327,0
3555,HEB2 2,175,273,0
3556,MAC1 5,200,125,0
3557,CLSB4 5,200,742,0
3558,CMH3 3,200,754,0
3559,IGNNB1 4,75,224,0
3560,DPWB2 4,175,827,0
3561,PB1 3,100,296,0
3562,VWEB5 4,25,964,0
3563,DPS2 6,150,584,0
3564,CWB2 5,125,267,0
